性别,宗教,政治面貌,学历,学科,是否干部,社团类型,成长环境,是否接受过资助,大学是否志愿服务,项目开展频率,项目活动次数,活动持续时间,选择服务时间,参与项目总数,服务总时长,往返车程,服务类型之环保,社区,福利机构,助学助教,博物馆等,大型活动,其他,参与途径之学校社团,学院及班组织,校外项目,老师提供,其他途径,角色,培训情况,培训者,动机之增长才干,奉献社会,结交朋友,跟风,现实因素,其他动机,初衷实现,服务中断,中断服务之时间过多,不能自身能力,不认同项目目标,失去新鲜感,缺培训无法胜任,不认同组织形式,其他原因,争执,争执对象,争执强度,个人责任,个人处置,争执影响,未发生争执原因,挫折感,志愿服务现状满意度,过程快乐感,项目形式主义,解决困难主动性,志愿者素质,周围对志愿服务态度,服务后总结反馈,热情退却,服务提升能力,重视志愿者作用,F1,F2,F31,F32,F33,F34,满意度,动机实现,动机之被动,奉献社会1,动机之利他,动机之利己,动机之利己1,动机之利己2,动机之被动1,动机分布,动机分类,参加项目数,参加项目数量,满意度累计,失落,服务时间
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,-0.7713643121100232,-0.09334463188207334,-0.8439542541551457,-0.056787947039445445,-0.23547930261649624,-0.012314390669881195,-23.550428738728016,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.6959231269784147,1.097189906084174,-1.533535234334189,0.8126100113842945,-0.9137851981420552,0.9124184602447085,-20.664038722987463,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,1.0,1.0,11.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,-0.7713643121100232,-0.09334463188207334,-0.8439542541551457,-0.056787947039445445,-0.23547930261649624,-0.012314390669881195,-23.550428738728016,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,-1.6959231269784147,1.097189906084174,-1.533535234334189,0.8126100113842945,-0.9137851981420552,0.9124184602447085,-20.664038722987463,1.0,1.0,6.0,9.0,2.0,7.0,8.0,8.0,21.0,3.0,1.0,1.0,11.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,90.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,-0.7713643121100232,-0.09334463188207334,-0.8439542541551457,-0.056787947039445445,-0.23547930261649624,-0.012314390669881195,-23.550428738728016,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-0.2098909560358207,1.0964307677257934,-0.6471825001858001,1.1197176867277348,0.5671756730888824,0.3278409255190396,21.854232654206896,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-0.2098909560358207,1.0964307677257934,-0.6471825001858001,1.1197176867277348,0.5671756730888824,0.3278409255190396,21.854232654206896,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-0.2098909560358207,1.0964307677257934,-0.6471825001858001,1.1197176867277348,0.5671756730888824,0.3278409255190396,21.854232654206896,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,100.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,,,,,,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-0.2098909560358207,1.0964307677257934,-0.6471825001858001,1.1197176867277348,0.5671756730888824,0.3278409255190396,21.854232654206896,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,-0.5113156894999713,-0.05636585596509788,-0.0031944263039597096,0.22750510688795816,-0.6377189345708464,-0.48253462196910846,-14.654051430301166,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,-0.5113156894999713,-0.05636585596509788,-0.0031944263039597096,0.22750510688795816,-0.6377189345708464,-0.48253462196910846,-14.654051430301166,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,-0.5113156894999713,-0.05636585596509788,-0.0031944263039597096,0.22750510688795816,-0.6377189345708464,-0.48253462196910846,-14.654051430301166,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,0.0,0.0
2.0,0.0,0.0,3.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,-0.5113156894999713,-0.05636585596509788,-0.0031944263039597096,0.22750510688795816,-0.6377189345708464,-0.48253462196910846,-14.654051430301166,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,0.0,0.0
2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.1210258322410287,-0.6275625395939195,1.1437338391966467,-0.52801401575433,0.4197466247504155,-0.4412947875741543,15.72725302745831,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,27.0,1.0,0.0
2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.1210258322410287,-0.6275625395939195,1.1437338391966467,-0.52801401575433,0.4197466247504155,-0.4412947875741543,15.72725302745831,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,27.0,1.0,0.0
2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.1210258322410287,-0.6275625395939195,1.1437338391966467,-0.52801401575433,0.4197466247504155,-0.4412947875741543,15.72725302745831,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,27.0,1.0,0.0
2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,3.0,2.0,3.0,,3.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.0,1.1210258322410287,-0.6275625395939195,1.1437338391966467,-0.52801401575433,0.4197466247504155,-0.4412947875741543,15.72725302745831,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,27.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,-0.8828691021991107,0.04149970555211146,-0.9964535120934138,-0.7107774709831501,-0.6653941839748209,1.3367232303063725,-26.259169593910336,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,17.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,-0.8828691021991107,0.04149970555211146,-0.9964535120934138,-0.7107774709831501,-0.6653941839748209,1.3367232303063725,-26.259169593910336,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,17.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,-0.8828691021991107,0.04149970555211146,-0.9964535120934138,-0.7107774709831501,-0.6653941839748209,1.3367232303063725,-26.259169593910336,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,17.0,1.0,0.0
1.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,-0.8828691021991107,0.04149970555211146,-0.9964535120934138,-0.7107774709831501,-0.6653941839748209,1.3367232303063725,-26.259169593910336,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,17.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,-0.5561626832624285,0.488776180744154,-0.09728349569518631,1.0318707327211607,-0.38050016330139197,-0.7468930253700237,-1.2467211863518308,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,18.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,15.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-0.25742360506929873,-0.053921885465980555,0.5815620937573777,0.18557388883596784,-0.929830553722416,-0.4602055749589651,-7.828005440152361,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,20.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,15.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-0.25742360506929873,-0.053921885465980555,0.5815620937573777,0.18557388883596784,-0.929830553722416,-0.4602055749589651,-7.828005440152361,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,20.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,15.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-0.25742360506929873,-0.053921885465980555,0.5815620937573777,0.18557388883596784,-0.929830553722416,-0.4602055749589651,-7.828005440152361,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,20.0,0.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-0.8945473488140194,0.7582860149662033,-0.4032117748761226,0.6101097557597033,-0.9159196704703816,0.49313600707694244,-6.522043226614884,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,15.0,1.0,0.0
2.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,40.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,,,,,,,,3.0,,,,,,3.0,3.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,-0.25742360506929873,-0.053921885465980555,0.5815620937573777,0.18557388883596784,-0.929830553722416,-0.4602055749589651,-7.828005440152361,1.0,0.0,6.0,8.0,2.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,20.0,0.0,0.0
2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.3103092828233055,-0.2832112423328996,-0.16111590274992163,-0.2809268070015789,0.6278439119987681,-0.06953642144203698,1.6627058076892929,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,22.0,0.0,0.0
2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.3103092828233055,-0.2832112423328996,-0.16111590274992163,-0.2809268070015789,0.6278439119987681,-0.06953642144203698,1.6627058076892929,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,22.0,0.0,0.0
2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.3103092828233055,-0.2832112423328996,-0.16111590274992163,-0.2809268070015789,0.6278439119987681,-0.06953642144203698,1.6627058076892929,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,22.0,0.0,0.0
2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,30.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,4.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,0.3103092828233055,-0.2832112423328996,-0.16111590274992163,-0.2809268070015789,0.6278439119987681,-0.06953642144203698,1.6627058076892929,1.0,0.0,6.0,7.0,1.0,7.0,7.0,0.0,13.0,3.0,1.0,1.0,22.0,0.0,0.0
